GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_derivative,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_derivative,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_derivative,AccX_mean,AccX_std,AccX_max,AccX_min,AccX_range,AccX_derivative,AccY_mean,AccY_std,AccY_max,AccY_min,AccY_range,AccY_derivative,AccZ_mean,AccZ_std,AccZ_max,AccZ_min,AccZ_range,AccZ_derivative,AccMag_mean,AccMag_std,AccMag_max,AccMag_min,AccMag_range,AccMag_derivative,AngX_mean,AngX_std,AngX_max,AngX_min,AngX_range,AngX_derivative,AngY_mean,AngY_std,AngY_max,AngY_min,AngY_range,AngY_derivative,AngZ_mean,AngZ_std,AngZ_max,AngZ_min,AngZ_range,AngZ_derivative,AngMag_mean,AngMag_std,AngMag_max,AngMag_min,AngMag_range,AngMag_derivative,Tag
-0.23542144285714278,2.9538387007060276,6.164551,-2.624512,8.789063,0.0014002184705882356,0.6888253571428573,1.027202131886769,2.685547,-0.1831055,2.8686525,-0.00017951517647058824,-0.12207031428571428,0.44294312123877866,0.793457,-0.4272460999999999,1.2207031,0.0,-0.036551337142857146,0.006350337943148419,-0.02880859,-0.04394531,0.015136720000000003,-5.744482352941178e-06,0.9999302,0.005512894735073434,1.007324,0.9892578,0.018066200000000143,-5.744470588235318e-06,-0.0021623897857142855,0.009752828614939205,0.01318359,-0.01464844,0.02783203,-2.872235294117651e-07,1.000658914567381,0.005396650439212194,1.0077363392813146,0.9901959588600375,0.017540380421277035,-5.530137447707003e-06,89.34552714285714,0.44171780304149916,90.03845,88.82446,1.2139899999999955,-0.0002940470588235237,2.1117292857142855,0.11412298069876811,2.268677,2.005005,0.2636719999999997,-1.9387647058823507e-05,88.99788857142856,0.3229426192802972,89.62646,88.6322,0.994259999999997,0.00058485882352941,126.12628549813374,0.39641456276729403,126.70468773816746,125.68385435753603,1.02083338063143,0.0002030064262261282,1
0.8021763942857143,2.6621938699557592,6.164551,-2.441406,8.605957,-0.004917689714285714,0.4882812714285714,1.1682029376181517,2.685547,-0.9155273,3.6010743,0.0,0.16566684857142855,0.4724009151968688,0.8544921999999999,-0.3051758,1.159668,-0.0005929129142857142,-0.03480747571428571,0.004013762208788065,-0.02880859,-0.04052734,0.011718750000000003,-2.7901771428571434e-06,1.0001393714285713,0.007991964161104658,1.009277,0.9892578,0.020019200000000015,-8.365714285713771e-07,-0.014718193214285715,0.015935802399595824,0.01318359,-0.03271484,0.045898430000000004,-1.813616e-05,1.0009691942038887,0.007926014679359392,1.0103211740108484,0.9901866892302728,0.020134484780575668,-6.92250013555551e-07,89.9537,0.47272019602861465,90.54932,89.35181,1.197509999999994,0.00036725714285714567,2.0230538571428567,0.04045539307446569,2.081909,1.955566,0.1263430000000001,-2.5112000000000023e-05,89.57859571428571,0.35255985240604465,89.91211,89.06067,0.8514399999999966,0.0004645657142857138,126.96504277396998,0.5540300618796777,127.62128002607894,126.17365902425502,1.4476210018239186,0.0005876279241816665,1
-0.54931642,1.4850494349136687,1.586914,-2.441406,4.02832,-0.0005486306179775281,5.714285693435097e-09,0.6468958802322449,1.159668,-0.9155273,2.0751953,-0.00010286825842696634,0.03487724285714285,0.3921750465322103,0.8544921999999999,-0.3662109,1.2207031,-0.0002057364606741573,-0.03641183,0.0020879800671462353,-0.03222656,-0.03857422,0.006347659999999998,8.229494382022454e-07,0.9994419285714286,0.0061596504648435664,1.009277,0.9892578,0.020019200000000015,5.212022471910107e-06,-0.01416015714285714,0.01617727152184851,0.008300781,-0.03271484,0.041015621,1.6733236516853934e-05,1.0003188991023975,0.006221349087752588,1.0103211740108484,0.9901866892302728,0.020134484780575668,5.066845986111139e-06,89.71984999999998,0.7917639939611609,90.54932,88.53333,2.015989999999988,-0.0008579157303370713,2.050519714285714,0.06122800124592854,2.15332,1.955566,0.19775399999999999,-1.2343820224719034e-05,89.75123857142856,0.11933191336611909,89.91211,89.62097,0.2911399999999986,4.011797752809e-05,126.92269891506389,0.6131010756533839,127.62128002607894,126.04410692847671,1.577173097602227,-0.0005771114008970477,1
-0.80362955,1.1123927216029126,1.098633,-2.197266,3.295899,0.0007582009316770186,-0.11189779333333333,0.3887449236310435,0.2441405999999999,-0.7324219,0.9765624999999999,0.00015164016149068324,-0.10172526,0.1527911964383624,0.06103516,-0.3662109,0.42724606,-0.00011373012422360248,-0.03824869833333334,0.0034063217093951463,-0.03369141,-0.04345703,0.009765620000000003,3.032801242236026e-06,0.99861655,0.003185703751920406,1.003418,0.9946289,0.008789099999999883,-3.3360869565217154e-06,0.006429035666666667,0.011179047184777201,0.02001953,-0.01416016,0.03417969,2.1229621118012423e-05,0.9994261832789654,0.0032648235650287955,1.0044060750573252,0.9954006938938806,0.009005381163444515,-3.3808635563654405e-06,88.74572833333333,0.40825174402158376,89.5166,88.37402,1.1425799999999953,-0.0007096770186335375,2.156067,0.08328959356126067,2.25769,2.059937,0.19775300000000007,6.482608695652192e-05,89.62188666666668,0.05879570687275311,89.69238,89.56055,0.13182999999999367,-4.0944099378885424e-05,126.14518211336384,0.3021415226840519,126.69937215742192,125.84960691888314,0.8497652385387795,-0.0005278044959868195,1
0.7672991285714286,1.9701712759794656,3.601074,-1.220703,4.821777,0.001472024117647059,0.0959124142857143,0.8594602618942724,1.89209,-0.7324219,2.6245119,0.0002513212352941176,0.008719297142857145,0.3496069362767023,0.6103516,-0.3051758,0.9155274,0.00025132121176470586,-0.04038783571428572,0.0036941319105389175,-0.03369141,-0.04394531,0.010253900000000003,-2.2977941176470586e-06,0.9997210142857144,0.003474028492220773,1.004883,0.9946289,0.010254099999999933,3.1595882352940987e-06,0.00795200957142857,0.009562979495363128,0.02001953,-0.01074219,0.03076172,-1.0627299411764704e-05,1.0006128508911176,0.003560939239448752,1.0059008045557933,0.9954006938938806,0.010500110661912698,3.270975254346615e-06,88.59610285714287,0.42918026743682225,89.50012,88.22021,1.279910000000001,0.0005557764705882312,2.2569057142857143,0.06193972989316389,2.345581,2.175293,0.17028800000000022,9.693529411764653e-06,89.62411,0.13282078313778295,89.9231,89.55505,0.36805000000001087,0.00020034117647058986,126.04320310104727,0.3915381916726651,126.89065867164685,125.73151626849236,1.1591424031544904,0.0005337192242483013,1
0.5696614444444444,1.6589328095275755,3.601074,-0.8544921999999999,4.4555662,9.586675392670153e-05,0.15597876,0.8918817045046997,1.89209,-1.220703,3.112793,9.586672251308896e-05,0.23735893333333336,0.37431579141455545,0.6103516,-0.3051758,0.9155274,0.00038346696335078527,-0.039279515555555554,0.0037830841094407064,-0.03320313,-0.04394531,0.010742180000000004,3.5790261780104704e-06,1.0000000555555555,0.005258994110595454,1.004883,0.9882813,0.01660169999999994,1.0225654450261994e-06,-0.0053710934444444434,0.011726378877487172,0.01367188,-0.01513672,0.0288086,-1.3549167539267014e-05,1.000853092682731,0.005245907195803516,1.0059008045557933,0.9892373766557778,0.016663427900015515,9.168855020994149e-07,89.36218222222222,0.7851846961508145,90.27466,88.22021,2.0544500000000028,0.0010382356020942405,2.161255,0.13206767308277972,2.345581,1.994019,0.35156200000000015,-0.0001610560209424083,89.84741222222222,0.23010653455398658,90.09888,89.55505,0.5438299999999998,9.20314136125671e-05,126.73995064965773,0.6903342090064647,127.32647970619381,125.73151626849236,1.5949634377014519,0.0007949515550385139,1
-0.71716305,0.7344172500469238,0.4882813,-1.708984,2.1972653,-0.0002774327272727273,-0.1220703075,0.7560197929132637,0.9765625,-1.220703,2.1972655000000003,-0.0006935813068181817,0.12207031250000003,0.3914959509239451,0.5493163999999999,-0.4272460999999999,0.9765624999999998,-0.00045082784090909084,-0.03607177875,0.003685864629668468,-0.03173828,-0.04248047,0.010742189999999999,4.7163522727272734e-06,0.999878025,0.005237898957392843,1.004883,0.9882813,0.01660169999999994,5.826079545454504e-06,-0.010864257875,0.005811221112217797,0.002441406,-0.01513672,0.017578126,6.6583806818181815e-06,1.0006083374341193,0.005200856705970289,1.0057486263424293,0.9892373766557778,0.01651124968665152,5.616828085188506e-06,89.84413125,0.35000014205864527,90.27466,89.15955,1.1151100000000014,-0.0002528068181818196,2.007064875,0.10158381630307271,2.158813,1.856689,0.30212399999999984,-9.051193181818177e-05,89.90112375000001,0.1752674922949389,90.09888,89.67041,0.42846999999999014,-0.00016542045454545377,127.1151875246019,0.30327240879949074,127.32647970619381,126.46820088073027,0.8582788254635432,-0.0002970259368792421,1
-0.8632115142857144,0.8408897248057409,0.4882813,-1.708984,2.1972653,0.0005582482317073172,-0.27029857142857144,0.6731020115876509,0.5493163999999999,-1.159668,1.7089843999999998,0.0004838153048780487,-0.10463168571428565,0.4326101078415738,0.6103516,-0.7324219,1.3427734999999998,7.443310975609749e-05,-0.03683035857142857,0.0041129515982581515,-0.03173828,-0.04248047,0.010742189999999999,-1.4886646341463403e-06,1.0003489428571428,0.0012196211691302154,1.001953,0.9985352,0.0034178000000001374,0.0,0.0026506704999999997,0.010782274269840412,0.01513672,-0.01269531,0.02783203,1.3993426829268293e-05,1.0010871800723062,0.0012737653251835984,1.0027926255151727,0.9991229940857096,0.0036696314294630827,3.1932432379476494e-08,89.10225857142856,0.6344441029601853,90.18127,88.58276,1.5985100000000045,-0.0009512500000000024,2.0458112857142856,0.14043829502989827,2.230225,1.856689,0.37353599999999987,0.00012393170731707324,89.68531999999998,0.11486462045962406,89.80774,89.50012,0.30762,-1.0048780487805722e-05,126.43977434729452,0.4963209096168071,127.28526590600822,125.94503067919204,1.3402352268161764,-0.0006762575224832563,1
-0.20926344285714285,0.6647484991389246,0.4882813,-1.403809,1.8920903,0.0010707924561403508,-0.02615794285714288,0.6030417485959101,0.5493163999999999,-1.098633,1.6479494,0.0006424754385964913,0.04359654285714284,0.39979082985000564,0.6103516,-0.7324219,1.3427734999999998,0.0004997030409356724,-0.03962053571428571,0.002635942968988879,-0.03417969,-0.04248047,0.00830078,1.142181286549706e-06,1.0002792428571428,0.0016645008579723136,1.001953,0.9970703,0.004882700000000129,-2.8553801169591395e-06,0.009626116785714286,0.004436954512760957,0.01513672,0.0009765625,0.0141601575,5.996437134502923e-06,1.0011212840793386,0.0016704562611826396,1.0027926255151727,0.9978983843582275,0.004894241156945145,-2.8621293315468685e-06,88.66751285714285,0.08323850625647988,88.82446,88.58276,0.24170000000000869,-6.103508771929998e-05,2.1533204285714285,0.0515303821767868,2.230225,2.059937,0.17028799999999977,6.425146198830456e-06,89.69159714285715,0.11210388451703945,89.79126,89.50012,0.2911399999999986,0.00010279532163742875,126.13944147288733,0.09363444077125731,126.21625114811563,125.94503067919204,0.27122046892358753,3.0210306538155587e-05,1
0.1525879,0.31714797141027606,0.4272460999999999,-0.1220702999999999,0.5493163999999998,0.000722784736842105,0.07629395,0.3356933484848485,0.5493163999999999,-0.2441405999999999,0.7934569999999999,-0.0007227847368421052,0.09155272499999992,0.06103514999999995,0.1220702999999999,0.0,0.1220702999999999,0.00016061881578947356,-0.03979492,0.0008457257683197326,-0.0390625,-0.04052734,0.001464840000000002,1.9274210526315817e-06,0.9990236499999999,0.0022555342966431345,1.000977,0.9970703,0.003906700000000041,-5.140394736842159e-06,0.01000976625,0.0016194463265643956,0.01123047,0.0078125,0.0034179699999999993,1.9274276315789465e-06,0.9998672545997611,0.0022734662896518516,1.0018446921794397,0.9978983843582275,0.003946307821212192,-5.192510291068673e-06,88.69125,0.03397439035509237,88.72009,88.65417,0.06592000000000553,8.673684210527043e-05,2.16568,0.012180423884249678,2.175293,2.147827,0.02746599999999999,2.8911842105263185e-05,89.756925,0.01132722237208516,89.76929,89.74731,0.021979999999999222,-2.8921052631577925e-05,126.20275141436957,0.015938184192360334,126.21625114811563,126.18518314887422,0.031067999241415123,4.087894637028305e-05,1
0.549316475,0.7541404245212354,1.464844,-0.3662109,1.8310549,-0.00041981851851851846,-0.9765625149999999,1.4622984201127045,0.0,-3.112793,3.112793,-0.0003875248148148148,0.22888185,0.504233163856732,0.7324219,-0.4272460999999999,1.159668,0.00032293735449735457,-0.0347900375,0.0055868571367473675,-0.02783203,-0.03955078,0.01171875,5.942047619047619e-06,1.002929575,0.0043124054141318495,1.006836,0.9970703,0.0097657000000001,4.391904761904788e-06,-0.001708985,0.009139256399055341,0.01123047,-0.01025391,0.021484379999999997,-1.1367396825396824e-05,1.003577363351828,0.00423908511240933,1.0076183194080452,0.9978983843582275,0.009719935049817718,4.185213107630009e-06,89.506985,0.5500365668147278,89.9176,88.72009,1.197509999999994,0.0005987248677248692,2.1011355,0.23264482549801094,2.296143,1.763306,0.5328369999999998,-0.00021507619047619043,89.360045,0.2861538992104312,89.74731,89.08264,0.664670000000001,-0.0002761111111111114,126.49677537962177,0.191506516515502,126.63971082991164,126.21625114811563,0.4234596817960039,0.00022405274169100736,1
0.5144393428571429,1.133599587021893,1.464844,-1.586914,3.051758,-0.001955001921844971,-1.0986327942857144,0.9771980736313655,-0.06103516,-3.112793,3.05175784,0.0016813015374759768,-0.453404,0.9024518796598742,0.7324219,-1.586914,2.3193359,-3.910006406149908e-05,-0.032924105714285716,0.004482775213179358,-0.02783203,-0.03955078,0.01171875,6.568802049967969e-06,0.9971399999999999,0.007423480424077835,1.006836,0.9897461,0.017089900000000102,-8.758424087123684e-06,-0.006556920571428571,0.004122601955457251,-0.002441406,-0.01123047,0.008789064,6.256008968609864e-07,0.9977207809217251,0.007439591414305177,1.0076183194080452,0.99016961193261,0.017448707475435254,-8.980913837881217e-06,89.89562857142856,0.24232296441103682,90.17578,89.53857,0.6372099999999961,7.038436899422588e-05,1.9383024285714288,0.2305914132564763,2.296143,1.697388,0.5987549999999999,-0.00016891223574631625,89.13364999999999,0.13709893021707628,89.38477,88.95081,0.433959999999999,-0.00027800128122998016,126.60915855495134,0.15875968185790415,126.77000583682468,126.30605817796524,0.4639476588594391,-0.00014909028805132845,1
-0.0076292999999998945,2.098006088334848,2.075195,-4.02832,6.103515,0.0008138018888888889,-0.8316039625,0.5943936421165761,0.1220702999999999,-1.586914,1.7089842999999998,-0.00020345044444444453,-0.5722045124999999,1.1395013655428055,1.831055,-1.586914,3.4179690000000003,0.0001695421111111111,-0.03869628875,0.00757679332061005,-0.02880859,-0.04882813,0.02001954,-1.0036894444444446e-05,0.9934081875,0.0029180347126288747,0.9970703,0.9897461,0.007324200000000003,3.7977222222222255e-06,0.00354003875,0.012570618111532357,0.0234375,-0.01123047,0.03466797,6.2391494444444444e-06,0.9942622709619457,0.003070307365431607,0.9978738946764555,0.99016961193261,0.007704282743845492,4.1937281659375365e-06,89.3229675,0.7779145245875586,90.17578,88.1488,2.026980000000009,-0.000662233333333333,2.0874025,0.29994018658011523,2.422485,1.697388,0.7250970000000001,0.0003875733333333335,89.17259375,0.14206403776742996,89.38477,88.95081,0.433959999999999,7.323888888889327e-05,126.23442685206294,0.4740232501217496,126.77000583682468,125.56160433415991,1.2084015026647705,-0.00041064624341833185,1
-0.043596557142857116,2.03401082162525,2.075195,-4.02832,6.103515,0.0010172524444444445,-0.1831054857142857,0.9624735387822644,1.281738,-1.586914,2.868652,0.0015936955555555556,0.11335109428571433,1.0926421719728294,1.831055,-1.281738,3.112793,0.0011189777222222223,-0.038713727142857146,0.009357158258135344,-0.02441406,-0.04882813,0.024414069999999996,6.239149999999999e-06,0.9979074000000001,0.004383006931700362,1.006348,0.9916992,0.014648800000000017,5.1542777777778084e-06,0.005929129385714286,0.011573496958463478,0.0234375,-0.009277344,0.032714844,-1.0036892777777777e-05,0.9987718976993037,0.004057011458822772,1.0067755400830989,0.9931771271863781,0.013598412896720813,4.945358559246333e-06,88.98062571428571,0.5548994249969119,89.87915,88.1488,1.7303500000000014,0.0004241944444444417,2.268676857142857,0.1535140720438234,2.422485,2.06543,0.3570549999999999,-4.272444444444437e-05,89.20270857142857,0.16003979374190838,89.38477,88.88489,0.49988000000000454,-0.00024108888888888834,126.01605371089033,0.30958350371736004,126.42409294165213,125.56160433415991,0.8624886074922244,0.00012978610999405917,1
